start,end,today,deviceid,audit,enumerator_id,survey_consent,consent_no,consent_no_other,ki_sector,ki_sector_other,region_reporting,province_reporting,district_reporting,bsu_reporting,settlement_name,settlement_name_other,settlement_name_all,settlement_dulicate,duplicates,interview_type,ki_in_settlement,visited_settlement,ki_province_living,ki_district_living,settlement_events_year,settlement_events_year/events_active_conflict,settlement_events_year/events_earthquake,settlement_events_year/events_flood,settlement_events_year/events_avalanche_snowfall,settlement_events_year/events_drought,settlement_events_year/events_none,settlement_events_year/events_no_answer,settlement_events_3_months,settlement_events_3_months/events_active_conflict,settlement_events_3_months/events_earthquake,settlement_events_3_months/events_flood,settlement_events_3_months/events_avalanche_snowfall,settlement_events_3_months/events_drought,settlement_events_3_months/events_none,settlement_events_3_months/events_no_answer,displaced_3_months,pop_displaced,idp_3_months,returnee_3_months,activity_3_months,ag_own_land,livestock_own_animals,livelihood_conflict_disaster,livelihood_conflict_disaster/yes_livestock_impact,livelihood_conflict_disaster/yes_ag_impact,livelihood_conflict_disaster/yes_income_impact,livelihood_conflict_disaster/other,livelihood_conflict_disaster/conflict_no,livelihood_conflict_disaster/conflict_dont_know,conflict_disaster_other,livestock_negative_impacts,ag_negative_impacts,coping_consumed_seed,coping_beg_charity,coping_sold_land,hum_aid_3_months,type_assistance,type_assistance/assistance_food,type_assistance/assistance_shelter,type_assistance/assistance_health,type_assistance/assistance_wash,type_assistance/assistance_education,type_assistance/assistance_protection,type_assistance/assistance_dont_know,aid_info,mobile_network,bank_account,road_access,why_no_access,dist_centre_access,priority_needs,priority_needs/needs_shelter,priority_needs/needs_food,priority_needs/needs_health,priority_needs/needs_seeds,priority_needs/needs_employment,priority_needs/needs_water,priority_needs/needsd_hygiene,priority_needs/needs_documents,priority_needs/needs_protection,priority_needs/needs_education,priority_needs/needs_psycho_support,priority_needs/needs_none,priority_needs/needs_dont_know,food_access,hunger_level,market_available,borrow_food_money,borrow_food_proportion,reduced_food_children,reduced_food_proportion,malnutrition_severity,nutrition_access,shelter_type,no_shelter_open,shelter_damage,shelter_destroyed,shelter_repair,shelter_evicted,heating_source,nfi_market,health_functioning_access,health_closed,meds_access,birth_hospital,death_cause,more_ppl_died,edu_children,rel_school,edu_boys,edu_girls,children_removed,water_source,water_source_damage,water_access,reason_water_needs,soap_access,open_defecation,waste_disposal,safety_rating,adult_incidents,adult_incidents/verbal_threat,adult_incidents/assault_no_weapon,adult_incidents/assault_weapon,adult_incidents/hinder_move,adult_incidents/forced_work,adult_incidents/forced_detained,adult_incidents/forced_recruitment,adult_incidents/none,adult_incidents/dont_know,child_incidents,child_incidents/verbal_threat,child_incidents/assault_no_weapon,child_incidents/assault_weapon,child_incidents/hinder_move,child_incidents/forced_work,child_incidents/forced_detained,child_incidents/forced_recruitment,child_incidents/none,child_incidents/dont_know,other_incidents,other_incidents_other,civil_justice,boys_marriage,girls_marriage,explosive_hazards,explosive_impact,explosive_impact/constrain_service_access,explosive_impact/constrain_playing_access,explosive_impact/livelihood_income,explosive_impact/psych_wellbeing,explosive_impact/death_disability,explosive_impact/none,explosive_impact/dont_know,phys_injury_conflict,phys_injury_disaster,boys_work_no_school,girls_work_no_school,forced_leave,have_tazkira,men_tazkira,_id,_uuid,_submission_time,date,_validation_status,_index,enumerator_id_final,Dimension
2019-09-08T11:06:54.452+04:30,2019-09-08T11:40:25.099+04:30,43716,3.58E+14,,1,yes,,,sector_education,,south_eastern,paktya,zurmat,zurmat_tamor,salih_khel,,salih_khel,zurmat_tamor_salih_khel,#REF!,face_to_face,yes,,,,events_active_conflict,1,0,0,0,0,0,0,events_active_conflict,1,0,0,0,0,0,0,yes,displ_few,no,no,activity_ag,yes,,yes_ag_impact,0,1,0,0,0,0,,,ag_impact_less_half,no,no,no,yes,assistance_food assistance_education,1,0,0,0,1,0,0,info_within_comm,connect_few_hrs,account_very_few,yes,,access_2h,needs_protection needs_education,0,0,0,0,0,0,0,0,1,1,0,0,0,yes,,yes,yes,half,no,,malnour_less_half,no_too_far,shelter_bricks,no,yes_conflict,less_20_hh,very_few,yes,heating_wood,no,no,no,meds_expensive,no,conflict_cause,yes,yes,yes,yes,no,no,pump_private,damage_disaster,half,water_expensive,yes,yes,hh_pit,okay,hinder_move,0,0,0,1,0,0,0,0,0,hinder_move,0,0,0,1,0,0,0,0,0,targeting_women,,no,no,no,yes,constrain_service_access psych_wellbeing death_disability,1,0,0,1,1,0,0,yes,,yes,yes,yes,yes,account_half,67088442,a58e5e2c-dede-4548-b1de-e5ef8bf050fd,2019-09-08T11:40:05,9/8/2019,,2112,paktya_1,Conflict Intensity
2019-09-08T13:08:35.688+04:30,2019-09-08T13:40:03.472+04:30,43716,3.58E+14,,1,yes,,,sector_ag_livestock,,south_eastern,paktya,zurmat,zurmat_tamor,ghani_khel,,ghani_khel,zurmat_tamor_ghani_khel,#REF!,face_to_face,yes,,,,events_active_conflict,1,0,0,0,0,0,0,events_active_conflict,1,0,0,0,0,0,0,no,,no,no,activity_ag,yes,,yes_income_impact,0,0,1,0,0,0,,,,no,no,no,yes,assistance_food,1,0,0,0,0,0,0,info_within_comm,connect_few_days,account_very_few,yes,,access_2h,needs_protection needs_education,0,0,0,0,0,0,0,0,1,1,0,0,0,no,hunger_bad,yes,yes,more_half,yes,half,malnour_less_half,no_not_accessible,shelter_bricks,no,yes_conflict,less_20_hh,very_few,no,heating_wood,yes,yes,no,meds_expensive,no,conflict_cause,no,yes,yes,yes,no,no,pump_private,damage_conflict,half,water_high_risk,yes,yes,hh_pit,okay,hinder_move,0,0,0,1,0,0,0,0,0,verbal_threat hinder_move,1,0,0,1,0,0,0,0,0,targeting_women,,no,no,no,yes,constrain_service_access death_disability,1,0,0,0,1,0,0,yes,,yes,yes,yes,yes,account_half,67088445,f68ca13c-46d9-4fd7-9854-6e90d931bcf3,2019-09-08T11:40:09,9/8/2019,,2113,paktya_1,Conflict Intensity
2019-09-08T14:18:40.351+04:30,2019-09-08T14:47:35.847+04:30,43716,3.58E+14,,1,yes,,,sector_education,,south_eastern,paktya,zurmat,zurmat_tamor,guldad_khel,,guldad_khel,zurmat_tamor_guldad_khel,#REF!,face_to_face,yes,,,,events_active_conflict,1,0,0,0,0,0,0,events_active_conflict,1,0,0,0,0,0,0,no,,no,no,activity_ag,yes,,yes_ag_impact,0,1,0,0,0,0,,,ag_impact_less_half,no,no,no,yes,assistance_food assistance_education,1,0,0,0,1,0,0,info_outside_comm,connect_few_days,account_very_few,yes,,access_2h,needs_education needs_psycho_support,0,0,0,0,0,0,0,0,0,1,1,0,0,yes,,yes,yes,half,no,,malnour_less_half,no_too_expensive,shelter_bricks,no,no,,,no,heating_wood,no,yes,no,meds_expensive,no,conflict_cause,no,yes,yes,yes,no,no,pump_private,damage_none,almost_all,water_none,yes,yes,hh_pit,okay,hinder_move,0,0,0,1,0,0,0,0,0,hinder_move,0,0,0,1,0,0,0,0,0,targeting_women,,no,no,no,yes,constrain_service_access death_disability,1,0,0,0,1,0,0,yes,,yes,yes,no,yes,account_more_half,67088451,c6ea65aa-5bf3-4ce5-b9b2-228982bb991d,2019-09-08T11:40:16,9/8/2019,,2114,paktya_1,Conflict Intensity
2019-09-08T14:52:52.778+04:30,2019-09-08T15:26:53.992+04:30,43716,3.58E+14,,1,yes,,,sector_education,,south_eastern,paktya,zurmat,zurmat_tamor,hazar_khel,,hazar_khel,zurmat_tamor_hazar_khel,#REF!,phone_interview,yes,,,,events_active_conflict,1,0,0,0,0,0,0,events_active_conflict,1,0,0,0,0,0,0,no,,no,no,activity_ag,yes,,yes_ag_impact,0,1,0,0,0,0,,,ag_impact_less_half,no,no,no,no,,,,,,,,,info_outside_comm,connect_few_hrs,account_very_few,yes,,access_2h,needs_health needs_protection needs_education,0,0,1,0,0,0,0,0,1,1,0,0,0,yes,,yes,yes,half,no,,malnour_less_half,no_not_accessible,shelter_bricks,no,no,,,no,heating_wood,no,no,no,meds_expensive,no,conflict_cause,no,yes,yes,yes,no,no,pump_private,damage_none,almost_all,water_none,yes,yes,hh_pit,okay,verbal_threat hinder_move,1,0,0,1,0,0,0,0,0,verbal_threat hinder_move,1,0,0,1,0,0,0,0,0,targeting_women,,no,no,no,yes,constrain_service_access,1,0,0,0,0,0,0,yes,,yes,yes,no,yes,account_half,67088471,943fd06d-3cbb-4965-8830-39a3731d2f17,2019-09-08T11:40:33,9/8/2019,,2115,paktya_1,Conflict Intensity
2019-09-11T08:43:42.383+04:30,2019-09-11T09:16:18.734+04:30,43719,3.58E+14,,1,yes,,,sector_education,,southern,helmand,baghran,pay_sang_&_gardaee_baghran,tali,,tali,pay_sang_&_gardaee_baghran_tali,#REF!,face_to_face,yes,,,,events_drought,0,0,0,0,1,0,0,events_drought,0,0,0,0,1,0,0,yes,displ_20hh_less,no,no,activity_ag,yes,,yes_ag_impact,0,1,0,0,0,0,,,ag_impact_half,no,no,no,no,,,,,,,,,info_within_comm,connect_never,account_none,yes,,access_2h,needs_food needs_health needs_water,0,1,1,0,0,1,0,0,0,0,0,0,0,yes,,no,yes,very_few,no,,malnour_less_half,no_too_far,shelter_bricks,no,no,,,no,heating_wood,no,no,no,meds_not_available,no,disease_cause,no,no,no,no,no,no,pump_private,damage_disaster,half,water_too_far,yes,yes,street_open_space,okay,none,0,0,0,0,0,0,0,1,0,none,0,0,0,0,0,0,0,1,0,none,,no,yes,yes,no,,,,,,,,,,,yes,yes,no,yes,account_half,67391087,41268191-4e1e-46b2-9e24-343eb83aff5f,2019-09-11T04:48:10,9/11/2019,,2122,helmand_1,Complexity of actors
2019-09-11T09:19:08.227+04:30,2019-09-11T10:28:27.656+04:30,43719,3.58E+14,,1,yes,,,sector_ag_livestock,,southern,helmand,baghran,pay_sang_&_gardaee_baghran,dasht,,dasht,pay_sang_&_gardaee_baghran_dasht,#REF!,face_to_face,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_active_conflict events_drought,1,0,0,0,1,0,0,yes,displ_20hh_less,no,no,activity_ag,yes,,yes_ag_impact,0,1,0,0,0,0,,,ag_impact_less_half,yes,yes,yes,no,,,,,,,,,info_within_comm,connect_never,account_none,yes,,access_half_day,needs_food needs_health needs_water,0,1,1,0,0,1,0,0,0,0,0,0,0,yes,,no,yes,very_few,yes,very_few,malnour_more_half,no_too_far,shelter_bricks,no,yes_disaster,less_20_hh,very_few,no,heating_charcoal,no,no,no,meds_expensive,no,disease_cause,no,no,yes,no,no,no,pump_public,damage_disaster,very_few,water_too_far,yes,yes,street_open_space,very_good,verbal_threat,1,0,0,0,0,0,0,0,0,verbal_threat,1,0,0,0,0,0,0,0,0,none,,no,yes,yes,no,,,,,,,,,yes,,yes,yes,no,yes,account_very_few,67394817,6206a084-4757-4651-b8d6-1ac8b57eb774,2019-09-11T05:59:26,9/11/2019,,2123,helmand_1,Complexity of actors
2019-09-11T11:07:41.341+04:30,2019-09-11T11:39:38.193+04:30,43719,3.58E+14,,1,yes,,,sector_education,,southern,helmand,baghran,pay_sang_&_gardaee_baghran,chashma_gak,,chashma_gak,pay_sang_&_gardaee_baghran_chashma_gak,#REF!,face_to_face,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_active_conflict events_drought,1,0,0,0,1,0,0,yes,displ_few,no,no,activityt_small_business,,,yes_income_impact,0,0,1,0,0,0,,,,yes,no,no,no,,,,,,,,,info_within_comm,connect_never,account_none,yes,,access_half_day,needs_food needs_health needs_water,0,1,1,0,0,1,0,0,0,0,0,0,0,yes,,yes,yes,very_few,yes,very_few,malnour_very_few,no_too_expensive,shelter_bricks,yes,yes_disaster,less_20_hh,very_few,no,heating_waste,no,no,no,meds_expensive,no,natural_cause,yes,no,yes,no,no,no,protected_well,damage_none,half,water_not_functioning,yes,yes,street_open_space,very_good,hinder_move,0,0,0,1,0,0,0,0,0,hinder_move,0,0,0,1,0,0,0,0,0,none,,no,yes,yes,no,,,,,,,,,no,,yes,yes,no,yes,account_more_half,67401644,0bca8b07-fa2f-4786-8b54-73f36d2a9900,2019-09-11T07:10:37,9/11/2019,,2125,helmand_1,Complexity of actors
2019-09-09T11:11:12.129+04:30,2019-09-09T11:46:26.794+04:30,43717,3.57E+14,,6,yes,,,sector_ag_livestock,,southern,helmand,deh_e_shu,landaee,azim_khan,Azim Khan Klay,azim_khan,landaee_azim_khan,#REF!,face_to_face,yes,,,,events_flood events_drought,0,0,1,0,1,0,0,events_drought,0,0,0,0,1,0,0,yes,displ_20_50_hh,yes,no,activity_ag,yes,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,0,0,0,,livestock_less_produce,ag_impact_more_half,yes,no,no,yes,assistance_food,1,0,0,0,0,0,0,info_within_comm,connect_never,account_none,yes,,access_half_day,needs_food needs_health needs_seeds,0,1,1,1,0,0,0,0,0,0,0,0,0,no,hunger_small,no,yes,half,yes,half,malnour_very_few,no_not_accessible,shelter_bricks,no,yes_disaster,20_50_hh,very_few,no,heating_wood,no,no,no,meds_not_available,no,natural_cause,no,no,no,no,no,no,sfc_water,damage_disaster,half,water_not_functioning,no,yes,street_open_space,okay,none,0,0,0,0,0,0,0,1,0,none,0,0,0,0,0,0,0,1,0,none,,no,no,no,no,,,,,,,,,,,yes,yes,yes,yes,account_half,67156901,23643143-74c5-4fab-8fe3-c80c3c22e8c3,2019-09-09T08:59:02,9/9/2019,,2117,helmand_6,Physical access
2019-09-09T12:43:43.808+04:30,2019-09-09T13:20:18.230+04:30,43717,3.58E+14,,5,yes,,,sector_village_admin,,southern,helmand,musa_qala,sarhand,kandar,,kandar,sarhand_kandar,#REF!,face_to_face,yes,,,,events_active_conflict events_flood,1,0,1,0,0,0,0,events_active_conflict,1,0,0,0,0,0,0,yes,displ_few,yes,yes,activity_ag,yes,,yes_income_impact,0,0,1,0,0,0,,,,yes,yes,yes,no,,,,,,,,,info_within_comm,connect_never,account_very_few,yes,,access_half_day,needs_health needsd_hygiene needs_education,0,0,1,0,0,0,1,0,0,1,0,0,0,no,hunger_bad,no,yes,half,yes,half,malnour_less_half,no_too_expensive,shelter_bricks,no,yes_both,less_20_hh,half,yes,heating_wood,no,no,no,meds_expensive,no,disease_cause,no,no,no,no,no,no,pump_private,damage_both,half,water_too_far,no,yes,hh_pit,very_poor,hinder_move,0,0,0,1,0,0,0,0,0,assault_no_weapon,0,1,0,0,0,0,0,0,0,targeting_women,,no,yes,yes,yes,constrain_service_access,1,0,0,0,0,0,0,yes,,yes,yes,yes,no,account_very_few,67187570,aa927ceb-c28c-4486-8d36-1527490784f9,2019-09-09T12:45:43,9/9/2019,,2119,helmand_5,Complexity of actors
2019-09-09T15:45:14.453+04:30,2019-09-09T16:20:08.323+04:30,43717,3.58E+14,,5,yes,,,sector_village_admin,,southern,helmand,musa_qala,ghundaee,yatemchi,,yatemchi,ghundaee_yatemchi,#REF!,face_to_face,yes,,,,events_active_conflict events_flood,1,0,1,0,0,0,0,events_active_conflict,1,0,0,0,0,0,0,yes,displ_few,yes,yes,activity_ag,yes,,yes_income_impact,0,0,1,0,0,0,,,,yes,yes,yes,no,,,,,,,,,info_within_comm,connect_never,account_very_few,yes,,access_half_day,needs_health needs_protection needs_education,0,0,1,0,0,0,0,0,1,1,0,0,0,no,hunger_bad,no,yes,half,yes,half,malnour_less_half,no_too_expensive,shelter_bricks,no,yes_both,less_20_hh,half,yes,heating_wood,no,no,no,meds_expensive,no,disease_cause,no,no,no,no,no,no,pump_private,damage_both,half,water_too_far,no,yes,hh_pit,very_poor,verbal_threat,1,0,0,0,0,0,0,0,0,verbal_threat,1,0,0,0,0,0,0,0,0,targeting_women,,no,yes,yes,yes,constrain_service_access,1,0,0,0,0,0,0,yes,,yes,yes,yes,no,account_very_few,67187591,a2680557-d4b1-431b-880d-91031162f6c0,2019-09-09T12:45:50,9/9/2019,,2121,helmand_5,Complexity of actors
2019-09-09T10:31:12.642+04:30,2019-09-09T11:05:42.541+04:30,43717,3.57E+14,,6,yes,,,sector_ag_livestock,,southern,helmand,deh_e_shu,palalaka,hafiz_siraj,Hafez Suraj,hafiz_siraj,palalaka_hafiz_siraj,#REF!,face_to_face,yes,,,,events_flood events_drought,0,0,1,0,1,0,0,events_drought,0,0,0,0,1,0,0,yes,displ_20hh_less,yes,no,activity_ag,yes,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,0,0,0,,livestock_less_produce,ag_impact_more_half,yes,no,no,yes,assistance_food,1,0,0,0,0,0,0,info_within_comm,connect_never,account_none,yes,,access_half_day,needs_food needs_health needs_seeds,0,1,1,1,0,0,0,0,0,0,0,0,0,no,hunger_small,yes,yes,more_half,yes,more_half,malnour_very_few,no_not_accessible,shelter_bricks,no,yes_disaster,50_100_hh,very_few,no,heating_wood,no,no,no,meds_not_available,no,natural_cause,no,no,no,no,no,no,sfc_water,damage_disaster,half,water_not_functioning,no,yes,street_open_space,okay,none,0,0,0,0,0,0,0,1,0,none,0,0,0,0,0,0,0,1,0,none,,no,no,no,no,,,,,,,,,,,yes,yes,no,no,account_half,67156888,0572b67e-b635-4a41-8471-0c8ba455719e,2019-09-09T08:58:54,9/9/2019,,2116,helmand_6,Physical access
2019-09-08T15:45:57.962+04:30,2019-09-08T16:13:36.329+04:30,43716,3.56E+14,,1,yes,,,sector_village_admin,,north_eastern,baghlan,dahana_e_ghori,tundara,tund_darreh,,tund_darreh,tundara_tund_darreh,#REF!,phone_interview,yes,,,,events_active_conflict events_earthquake events_drought,1,1,0,0,1,0,0,events_active_conflict,1,0,0,0,0,0,0,yes,displ_few,no,no,activity_livestock,,yes,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,0,0,0,,livestock_left,ag_impact_less_half,yes,no,yes,yes,assistance_health assistance_wash,0,0,1,1,0,0,0,info_outside_comm,connect_few_hrs,account_very_few,yes,,access_2h,needs_shelter needs_food needs_protection,1,1,0,0,0,0,0,0,1,0,0,0,0,yes,,yes,yes,very_few,no,,malnour_very_few,no_too_far,shelter_bricks,no,yes_conflict,less_20_hh,very_few,no,heating_wood,no,no,no,meds_not_available,no,conflict_cause,yes,yes,yes,yes,no,yes,sfc_water,damage_none,almost_all,water_none,yes,yes,street_open_space,okay,verbal_threat assault_no_weapon assault_weapon hinder_move forced_work,1,1,1,1,1,0,0,0,0,verbal_threat assault_no_weapon hinder_move,1,1,0,1,0,0,0,0,0,targeting_women,,no,no,no,yes,livelihood_income psych_wellbeing death_disability,0,0,1,1,1,0,0,yes,,yes,no,yes,yes,account_more_half,67096677,2fcc9408-c095-40bb-b6c0-ccd912373ec1,2019-09-08T12:53:20,9/8/2019,,69,baghlan_1,Complexity of actors
2019-09-08T14:41:53.510+04:30,2019-09-08T15:17:03.852+04:30,43716,3.59E+14,,2,yes,,,sector_ag_livestock,,northern,faryab,shirin_tagab,markaz,chaghano,,chaghano,markaz_chaghano,#REF!,face_to_face,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_active_conflict events_flood,1,0,1,0,0,0,0,yes,displ_20_50_hh,yes,yes,activity_ag,yes,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,0,0,0,,livestock_left,ag_impact_less_half,yes,yes,yes,yes,assistance_food assistance_shelter assistance_wash,1,1,0,1,0,0,0,info_within_comm,connect_few_hrs,account_very_few,yes,,access_2h,needs_shelter needs_food needs_health,1,1,1,0,0,0,0,0,0,0,0,0,0,yes,,yes,yes,very_few,no,,malnour_very_few,yes,shelter_bricks,no,yes_both,less_20_hh,very_few,yes,heating_dung,yes,yes,yes,meds_access,yes,conflict_cause,yes,yes,yes,yes,yes,yes,pump_public,damage_both,almost_all,water_none,yes,yes,street_open_space,very_poor,verbal_threat assault_weapon hinder_move forced_work forced_detained,1,0,1,1,1,1,0,0,0,verbal_threat assault_weapon hinder_move forced_work forced_detained,1,0,1,1,1,1,0,0,0,targeting_women,,yes,yes,yes,yes,constrain_service_access constrain_playing_access livelihood_income psych_wellbeing death_disability,1,1,1,1,1,0,0,yes,yes,yes,yes,yes,yes,account_more_half,67091871,7416f989-1f68-4d25-aa99-e10547b94cae,2019-09-08T12:08:32,9/8/2019,,2034,faryab_2,Conflict Intensity
2019-09-08T14:11:12.353+04:30,2019-09-08T14:39:58.930+04:30,43716,3.56E+14,,1,yes,,,sector_ag_livestock,,north_eastern,baghlan,dahana_e_ghori,baklaho,sayedan,,sayedan,baklaho_sayedan,#REF!,phone_interview,yes,,,,events_active_conflict events_earthquake events_drought,1,1,0,0,1,0,0,events_active_conflict,1,0,0,0,0,0,0,yes,displ_few,no,no,activity_livestock,,yes,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,0,0,0,,livestock_left,ag_impact_less_half,yes,no,yes,yes,assistance_health,0,0,1,0,0,0,0,info_outside_comm,connect_few_hrs,account_very_few,no,road_blocked,access_2h,needs_food needs_health needs_protection,0,1,1,0,0,0,0,0,1,0,0,0,0,yes,,yes,yes,very_few,no,,malnour_very_few,no_too_far,shelter_makeshift,no,yes_conflict,less_20_hh,very_few,no,heating_wood,no,no,no,meds_not_available,no,conflict_cause,yes,yes,yes,yes,no,yes,unprotected_well,damage_both,half,water_too_far,yes,yes,street_open_space,okay,verbal_threat assault_no_weapon assault_weapon hinder_move,1,1,1,1,0,0,0,0,0,verbal_threat assault_no_weapon hinder_move,1,1,0,1,0,0,0,0,0,targeting_women,,no,no,no,yes,livelihood_income psych_wellbeing death_disability,0,0,1,1,1,0,0,yes,,yes,no,yes,yes,account_half,67096637,ebf36f21-eb0f-4206-a5b3-c8b310a8260b,2019-09-08T12:52:56,9/8/2019,,2035,baghlan_1,Complexity of actors
2019-09-08T14:40:04.507+04:30,2019-09-08T15:15:05.202+04:30,43716,3.56E+14,,1,yes,,,sector_ag_livestock,,north_eastern,baghlan,dahana_e_ghori,baklaho,sebak,,sebak,baklaho_sebak,#REF!,phone_interview,yes,,,,events_active_conflict events_earthquake events_drought,1,1,0,0,1,0,0,events_active_conflict,1,0,0,0,0,0,0,yes,displ_few,no,no,activity_livestock,,yes,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,0,0,0,,livestock_left,ag_impact_less_half,yes,no,yes,yes,assistance_health,0,0,1,0,0,0,0,info_outside_comm,connect_few_hrs,account_very_few,no,road_blocked,access_2h,needs_food needs_water needs_protection,0,1,0,0,0,1,0,0,1,0,0,0,0,yes,,yes,yes,very_few,no,,malnour_very_few,no_too_far,shelter_makeshift,no,yes_conflict,less_20_hh,very_few,no,heating_wood,no,no,no,meds_not_available,no,conflict_cause,yes,yes,yes,yes,no,yes,unprotected_well,damage_both,half,water_too_far,yes,yes,street_open_space,okay,verbal_threat assault_no_weapon assault_weapon hinder_move forced_work,1,1,1,1,1,0,0,0,0,verbal_threat assault_no_weapon hinder_move,1,1,0,1,0,0,0,0,0,targeting_women,,no,no,no,yes,livelihood_income psych_wellbeing death_disability,0,0,1,1,1,0,0,yes,,yes,no,yes,yes,account_half,67096648,cb45d3c7-c1c8-470e-8088-e0e20b6f1719,2019-09-08T12:53:03,9/8/2019,,2036,baghlan_1,Complexity of actors
2019-09-08T15:27:23.437+04:30,2019-09-08T15:45:30.120+04:30,43716,3.56E+14,,1,yes,,,sector_ag_livestock,,north_eastern,baghlan,dahana_e_ghori,baklaho,barati,,barati,baklaho_barati,#REF!,phone_interview,yes,,,,events_active_conflict events_earthquake events_drought,1,1,0,0,1,0,0,events_active_conflict,1,0,0,0,0,0,0,yes,displ_few,no,no,activity_livestock,,yes,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,0,0,0,,livestock_left,ag_impact_less_half,yes,no,yes,yes,assistance_food assistance_health,1,0,1,0,0,0,0,info_outside_comm,connect_few_hrs,account_very_few,no,road_blocked,access_2h,needs_shelter needs_food needs_protection,1,1,0,0,0,0,0,0,1,0,0,0,0,yes,,yes,yes,very_few,no,,malnour_very_few,no_too_far,shelter_bricks,no,yes_conflict,less_20_hh,very_few,no,heating_wood,no,no,no,meds_not_available,no,conflict_cause,yes,yes,yes,yes,no,yes,sfc_water,damage_none,almost_all,water_none,yes,yes,street_open_space,okay,verbal_threat assault_no_weapon assault_weapon hinder_move forced_work,1,1,1,1,1,0,0,0,0,verbal_threat assault_no_weapon hinder_move,1,1,0,1,0,0,0,0,0,targeting_women,,no,no,no,yes,livelihood_income psych_wellbeing death_disability,0,0,1,1,1,0,0,yes,,yes,no,yes,yes,account_more_half,67096657,694a7524-de10-4c16-8e21-b49e1429d207,2019-09-08T12:53:10,9/8/2019,,2037,baghlan_1,Complexity of actors
2019-09-11T14:27:44.550+04:30,2019-09-11T15:04:33.012+04:30,43719,3.56E+14,,1,yes,,,sector_ag_livestock,,north_eastern,baghlan,dahana_e_ghori,tundara,shurab,,shurab,tundara_shurab,#REF!,phone_interview,yes,,,,events_active_conflict events_earthquake events_drought,1,1,0,0,1,0,0,events_active_conflict,1,0,0,0,0,0,0,yes,displ_few,no,no,activity_livestock,,yes,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,0,0,0,,livestock_left,ag_impact_less_half,yes,no,yes,yes,assistance_health assistance_wash,0,0,1,1,0,0,0,info_outside_comm,connect_few_hrs,account_very_few,yes,,access_2h,needs_shelter needs_food needs_protection,1,1,0,0,0,0,0,0,1,0,0,0,0,yes,,yes,yes,very_few,no,,malnour_very_few,no_too_far,shelter_bricks,no,yes_conflict,less_20_hh,very_few,no,heating_wood,no,no,no,meds_not_available,no,conflict_cause,yes,yes,yes,yes,no,yes,protected_well,damage_none,almost_all,water_none,yes,yes,street_open_space,okay,verbal_threat assault_no_weapon assault_weapon hinder_move forced_work,1,1,1,1,1,0,0,0,0,verbal_threat assault_no_weapon hinder_move forced_work,1,1,0,1,1,0,0,0,0,targeting_women,,no,no,no,yes,livelihood_income psych_wellbeing death_disability,0,0,1,1,1,0,0,yes,,yes,no,yes,yes,account_more_half,67430645,9a745fbb-90a5-42aa-8a9b-f8c8ea0544b1,2019-09-11T10:39:40,9/11/2019,,2039,baghlan_1,Complexity of actors
2019-08-20T11:32:43.691+04:30,2019-09-11T15:02:04.331+04:30,43697,3.58E+14,,2,yes,,,sector_ag_livestock,,northern,sar_e_pul,sozmaqala,chaharak,chaharake,,chaharake,chaharak_chaharake,#REF!,face_to_face,yes,,,,events_active_conflict events_flood events_drought,1,0,1,0,1,0,0,events_active_conflict,1,0,0,0,0,0,0,yes,displ_few,yes,no,activity_ag,yes,,yes_livestock_impact yes_ag_impact,1,1,0,0,0,0,,livestock_died,ag_impact_less_half,yes,yes,yes,yes,assistance_food,1,0,0,0,0,0,0,info_within_comm,connect_few_hrs,account_very_few,yes,,access_2h,needs_shelter needs_food needs_water,1,1,0,0,0,1,0,0,0,0,0,0,0,yes,,yes,yes,half,yes,half,malnour_very_few,yes,shelter_bricks,no,yes_both,less_20_hh,very_few,yes,heating_dung,no,yes,no,meds_access,yes,conflict_cause,yes,yes,yes,yes,yes,no,pump_private,damage_conflict,very_few,water_too_far,yes,no,hh_pit,okay,verbal_threat hinder_move,1,0,0,1,0,0,0,0,0,hinder_move,0,0,0,1,0,0,0,0,0,targeting_women,,yes,no,no,yes,constrain_playing_access,0,1,0,0,0,0,0,yes,,no,no,yes,yes,account_more_half,67439467,40175915-8339-43b3-991b-4ead9422f92c,2019-09-11T11:28:09,9/11/2019,,2040,sar_e_pul_2,Mix
