start,end,today,deviceid,audit,enumerator_id,survey_consent,ki_sector,province_reporting,district_reporting,bsu_reporting,settlement_name,concat,interview_type,ki_in_settlement,visited_settlement,ki_province_living,ki_district_living,settlement_events_year,settlement_events_year/events_active_conflict,settlement_events_year/events_earthquake,settlement_events_year/events_flood,settlement_events_year/events_avalanche_snowfall,settlement_events_year/events_drought,settlement_events_year/events_none,settlement_events_year/events_no_answer,settlement_events_3_months,settlement_events_3_months/events_active_conflict,settlement_events_3_months/events_earthquake,settlement_events_3_months/events_flood,settlement_events_3_months/events_avalanche_snowfall,settlement_events_3_months/events_drought,settlement_events_3_months/events_none,settlement_events_3_months/events_no_answer,displaced_3_months,pop_displaced,idp_3_months,returnee_3_months,activity_3_months,ag_own_land,livestock_own_animals,livelihood_conflict_disaster,livelihood_conflict_disaster/yes_livestock_impact,livelihood_conflict_disaster/yes_ag_impact,livelihood_conflict_disaster/yes_income_impact,livelihood_conflict_disaster/other,livelihood_conflict_disaster/conflict_no,livelihood_conflict_disaster/conflict_dont_know,livestock_negative_impacts,ag_negative_impacts,coping_consumed_seed,coping_beg_charity,coping_sold_land,hum_aid_3_months,type_assistance,type_assistance/assistance_food,type_assistance/assistance_shelter,type_assistance/assistance_health,type_assistance/assistance_wash,type_assistance/assistance_education,type_assistance/assistance_protection,type_assistance/assistance_dont_know,aid_info,mobile_network,bank_account,road_access,why_no_access,dist_centre_access,priority_needs,priority_needs/needs_shelter,priority_needs/needs_food,priority_needs/needs_health,priority_needs/needs_seeds,priority_needs/needs_employment,priority_needs/needs_water,priority_needs/needsd_hygiene,priority_needs/needs_documents,priority_needs/needs_protection,priority_needs/needs_education,priority_needs/needs_psycho_support,priority_needs/needs_none,priority_needs/needs_dont_know,food_access,hunger_level,market_available,borrow_food_money,borrow_food_proportion,reduced_food_children,reduced_food_proportion,malnutrition_severity,nutrition_access,shelter_type,no_shelter_open,shelter_damage,shelter_destroyed,shelter_repair,shelter_evicted,heating_source,nfi_market,health_functioning_access,health_closed,meds_access,birth_hospital,death_cause,more_ppl_died,edu_children,rel_school,edu_boys,edu_girls,children_removed,water_source,water_source_damage,water_access,reason_water_needs,soap_access,open_defecation,waste_disposal,safety_rating,adult_incidents,adult_incidents/verbal_threat,adult_incidents/assault_no_weapon,adult_incidents/assault_weapon,adult_incidents/hinder_move,adult_incidents/forced_work,adult_incidents/forced_detained,adult_incidents/forced_recruitment,adult_incidents/none,adult_incidents/dont_know,child_incidents,child_incidents/verbal_threat,child_incidents/assault_no_weapon,child_incidents/assault_weapon,child_incidents/hinder_move,child_incidents/forced_work,child_incidents/forced_detained,child_incidents/forced_recruitment,child_incidents/none,child_incidents/dont_know,other_incidents,civil_justice,boys_marriage,girls_marriage,explosive_hazards,explosive_impact,explosive_impact/constrain_service_access,explosive_impact/constrain_playing_access,explosive_impact/livelihood_income,explosive_impact/psych_wellbeing,explosive_impact/death_disability,explosive_impact/none,explosive_impact/dont_know,phys_injury_conflict,phys_injury_disaster,boys_work_no_school,girls_work_no_school,forced_leave,have_tazkira,men_tazkira,_id,_uuid,_submission_time,_validation_status,_index,enumerator_id_final,
2019-08-27T16:51:24.387+04:30,2019-08-27T17:29:20.949+04:30,27/08/2019,3.57002E+14,,2,yes,sector_education,zabul,arghandab_zabul,braj,kor_ghan,arghandab_zabul_braj_kor_ghan,face_to_face,yes,,,,events_drought,0,0,0,0,1,0,0,events_none,0,0,0,0,0,1,0,,,no,no,activity_ag,yes,,,,,,0,,,,,yes,no_answer,no,no,,,,,,,,,info_within_comm,connect_never,account_very_few,yes,,access_day,needs_health needs_seeds needs_water,0,0,1,1,0,1,0,0,0,0,0,0,0,no,hunger_small,no,no_answer,,yes,half,malnour_very_few,no_too_far,shelter_bricks,no,,,,no,heating_wood,no,no,,meds_not_available,no,dont_know_cause,no,no,no,no,no,,sfc_water,,half,water_none,yes,yes,hh_pit,okay,forced_detained,0,0,0,0,0,1,0,0,0,assault_no_weapon,0,1,0,0,0,0,0,0,0,none,yes,yes,no_answer,no_answer,,,,,,,,,,,yes,no,yes,yes,account_more_half,65903782,50c1b8be-f3a3-40a8-ad5c-ad4d281646fb,2019-08-27T14:28:32,,1374,zabul_2,
2019-08-27T17:57:17.627+04:30,2019-08-27T18:35:57.165+04:30,27/08/2019,3.57002E+14,,2,yes,sector_ag_livestock,zabul,arghandab_zabul,braj,bhawadin_kalay,arghandab_zabul_braj_bhawadin_kalay,face_to_face,yes,,,,events_drought,0,0,0,0,1,0,0,events_none,0,0,0,0,0,1,0,,,no,no,activity_ag,yes,,,,,,0,,,,,yes,yes,no,no,,,,,,,,,info_within_comm,connect_never,account_very_few,yes,,access_half_day,needs_water needsd_hygiene needs_education,0,0,0,0,0,1,1,0,0,1,0,0,0,no,hunger_small,no,yes,very_few,yes,very_few,malnour_very_few,no_not_accessible,shelter_bricks,no,,,,no,heating_wood,no,no,,meds_not_available,no,dont_know_cause,no,no,no,no,no,,sfc_water,,half,water_too_far,no_answer,yes,hh_pit,okay,verbal_threat,1,0,0,0,0,0,0,0,0,verbal_threat forced_detained,1,0,0,0,0,1,0,0,0,none,yes,no,yes,no,,,,,,,,,,,yes,no,no_answer,yes,account_half,65903791,1cc0939f-15c7-4f57-978b-47919e497488,2019-08-27T14:28:36,,1375,zabul_2,
2019-08-27T15:16:35.698+04:30,2019-08-27T15:48:21.051+04:30,27/08/2019,3.58302E+14,,3,yes,sector_other,zabul,daychopan,lar_zav,shor_gat,daychopan_lar_zav_shor_gat,face_to_face,yes,,,,events_drought,0,0,0,0,1,0,0,events_none,0,0,0,0,0,1,0,,,yes,yes,activity_ag,yes,,,,,,0,,,,,no,yes,yes,no,,,,,,,,,info_within_comm,connect_never,account_none,yes,,access_2h,needs_shelter needs_health needs_seeds,1,0,1,1,0,0,0,0,0,0,0,0,0,yes,,yes,yes,very_few,no,,malnour_dont_know,no_not_accessible,shelter_bricks,no,,,,no,heating_wood,no,no,,meds_expensive,no,disaster_cause,no,no,yes,no,no,,unprotected_well,,almost_all,water_none,no,yes,street_open_space,very_poor,assault_weapon,0,0,1,0,0,0,0,0,0,dont_know,0,0,0,0,0,0,0,0,1,none,no,no,yes,no_answer,,,,,,,,,,,yes,yes,no,yes,account_more_half,65882094,71118ba6-12de-46e1-ae52-b0a5dc186b79,2019-08-27T11:45:48,,1325,zabul_3,
2019-08-27T16:50:34.491+04:30,2019-08-27T17:17:07.916+04:30,27/08/2019,3.58302E+14,,3,yes,sector_other,zabul,daychopan,marah,mulla_shirin_kalay,daychopan_marah_mulla_shirin_kalay,face_to_face,yes,,,,events_active_conflict,1,0,0,0,0,0,0,events_none,0,0,0,0,0,1,0,,,yes,yes,activity_ag,yes,,,,,,0,,,,,yes,no,yes,no,,,,,,,,,info_within_comm,connect_never,account_none,yes,,access_2h,needs_shelter needs_seeds needs_employment,1,0,0,1,1,0,0,0,0,0,0,0,0,no,hunger_small,no,yes,very_few,no,,malnour_none,no_not_accessible,shelter_bricks,dont_know,,,,no,heating_wood,no,no,,meds_not_available,no,dont_know_cause,no,no,no,no,no,,protected_well,,almost_all,water_not_functioning,no,yes,street_open_space,very_poor,forced_detained,0,0,0,0,0,1,0,0,0,dont_know,0,0,0,0,0,0,0,0,1,none,no,no,yes,no_answer,,,,,,,,,,,yes,yes,no,yes,account_more_half,65891060,75d105b0-5390-4ae0-adcd-3d019fc886b5,2019-08-27T12:52:44,,1346,zabul_3,
2019-08-26T17:19:47.395+04:30,2019-08-26T17:47:40.259+04:30,26/08/2019,3.57931E+14,,4,yes,sector_health,zabul,shah_joi,markaz_shah_joy_beso_kheel,markaz_shah_joy,shah_joi_markaz_shah_joy_beso_kheel_markaz_shah_joy,face_to_face,yes,,,,events_active_conflict,1,0,0,0,0,0,0,events_active_conflict,1,0,0,0,0,0,0,yes,displ_50_100_hh,yes,yes,activityt_small_business,,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,0,0,0,livestock_less_produce,ag_impact_less_half,yes,no,yes,no,,,,,,,,,info_within_comm,connect_few_hrs,account_very_few,yes,,access_2h,needs_health needs_protection needs_education,0,0,1,0,0,0,0,0,1,1,0,0,0,yes,,yes,yes,half,no,,malnour_less_half,no_too_expensive,shelter_bricks,no,yes_conflict,20_50_hh,very_few,yes,heating_wood,yes,yes,no,meds_expensive,yes,conflict_cause,yes,yes,yes,yes,no,yes,pump_public,damage_none,almost_all,water_none,yes,no,burning,poor,verbal_threat assault_weapon hinder_move forced_detained,1,0,1,1,0,1,0,0,0,verbal_threat assault_weapon hinder_move,1,0,1,1,0,0,0,0,0,targeting_women,no,yes,yes,yes,constrain_service_access constrain_playing_access psych_wellbeing death_disability,1,1,0,1,1,0,0,yes,,yes,yes,yes,yes,account_more_half,65846783,e249ed6c-07ff-47fc-9d5a-0c44dd016f95,2019-08-27T05:46:57,,1281,zabul_4,
2019-08-27T08:35:16.456+04:30,2019-08-27T09:08:33.484+04:30,27/08/2019,3.57931E+14,,4,yes,sector_village_admin,zabul,shah_joi,markaz_shah_joy_beso_kheel,kala_khel,shah_joi_markaz_shah_joy_beso_kheel_kala_khel,face_to_face,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_active_conflict,1,0,0,0,0,0,0,yes,displ_20_50_hh,yes,no,activityt_small_business,,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,0,0,0,livestock_died,ag_impact_less_half,yes,no,yes,no,,,,,,,,,info_within_comm,connect_few_hrs,account_none,yes,,access_2h,needs_employment needs_protection needs_education,0,0,0,0,1,0,0,0,1,1,0,0,0,yes,,yes,yes,half,no,,malnour_less_half,no_too_expensive,shelter_bricks,no,yes_conflict,less_20_hh,half,yes,heating_wood,yes,yes,yes,meds_expensive,yes,conflict_cause,yes,yes,no,yes,no,yes,pump_public,damage_conflict,almost_all,water_none,yes,no,burning,poor,verbal_threat assault_no_weapon assault_weapon hinder_move forced_detained,1,1,1,1,0,1,0,0,0,assault_no_weapon hinder_move,0,1,0,1,0,0,0,0,0,targeting_women,no,yes,yes,yes,constrain_playing_access livelihood_income psych_wellbeing death_disability,0,1,1,1,1,0,0,yes,,yes,yes,yes,yes,account_half,65846786,3b377ab2-959e-40bb-939a-d32c169aa66f,2019-08-27T05:46:59,,1282,zabul_4,
2019-08-27T09:14:15.918+04:30,2019-08-27T09:42:06.404+04:30,27/08/2019,3.57931E+14,,4,yes,sector_village_admin,zabul,shah_joi,markaz_shah_joy_beso_kheel,kajir_khel,shah_joi_markaz_shah_joy_beso_kheel_kajir_khel,phone_interview,yes,,,,events_active_conflict,1,0,0,0,0,0,0,events_active_conflict,1,0,0,0,0,0,0,yes,displ_20hh_less,no,no,activityt_small_business,,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,0,0,0,livestock_died,ag_impact_less_half,yes,no,no,no,,,,,,,,,info_within_comm,connect_few_hrs,account_none,yes,,access_2h,needs_seeds needs_protection needs_education,0,0,0,1,0,0,0,0,1,1,0,0,0,yes,,yes,yes,very_few,no,,malnour_less_half,no_too_expensive,shelter_bricks,no,yes_conflict,less_20_hh,very_few,yes,heating_wood,no,yes,no,meds_expensive,no,conflict_cause,yes,no,no,no,no,no,sfc_water,damage_conflict,almost_all,water_high_risk,yes,yes,burning,poor,verbal_threat assault_no_weapon assault_weapon hinder_move,1,1,1,1,0,0,0,0,0,verbal_threat assault_no_weapon assault_weapon hinder_move,1,1,1,1,0,0,0,0,0,targeting_women,no,yes,yes,yes,psych_wellbeing death_disability,0,0,0,1,1,0,0,yes,,yes,yes,yes,yes,account_half,65846791,267425f2-21d0-4165-b696-a14673026261,2019-08-27T05:47:02,,1283,zabul_4,
2019-08-27T10:22:43.047+04:30,2019-08-27T11:19:03.736+04:30,27/08/2019,3.57931E+14,,4,yes,sector_ag_livestock,zabul,shah_joi,ouk_chei,aokacha,shah_joi_ouk_chei_aokacha,face_to_face,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_active_conflict,1,0,0,0,0,0,0,yes,displ_20hh_less,no,no,activity_ag,yes,,yes_livestock_impact yes_ag_impact,1,1,0,0,0,0,livestock_died,ag_impact_less_half,no,no,no,no,,,,,,,,,info_within_comm,connect_few_hrs,account_very_few,yes,,access_2h,needs_health needs_protection needs_education,0,0,1,0,0,0,0,0,1,1,0,0,0,yes,,yes,yes,very_few,yes,very_few,malnour_less_half,no_too_far,shelter_bricks,no,yes_conflict,less_20_hh,very_few,yes,heating_wood,no,yes,no,meds_expensive,yes,conflict_cause,yes,yes,no,yes,no,yes,unprotected_well,damage_none,very_few,water_insufficient_containers,yes,no,burning,okay,verbal_threat assault_weapon hinder_move,1,0,1,1,0,0,0,0,0,verbal_threat assault_weapon hinder_move,1,0,1,1,0,0,0,0,0,targeting_women,no,yes,yes,no,,,,,,,,,yes,,yes,yes,yes,yes,account_half,65960412,3c58083c-c84b-4e18-8e2e-c6fbe3d346ec,2019-08-28T04:57:26,,1418,zabul_4,
2019-08-27T12:05:16.559+04:30,2019-08-27T12:35:24.713+04:30,27/08/2019,3.57931E+14,,4,yes,sector_ag_livestock,zabul,shah_joi,ouk_chei,manda_kalay,shah_joi_ouk_chei_manda_kalay,face_to_face,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_active_conflict,1,0,0,0,0,0,0,yes,displ_few,no,no,activity_ag,yes,,yes_livestock_impact yes_ag_impact,1,1,0,0,0,0,livestock_died,ag_impact_less_half,yes,no,no,no,,,,,,,,,info_within_comm,connect_few_hrs,account_none,yes,,access_2h,needs_health needs_protection needs_education,0,0,1,0,0,0,0,0,1,1,0,0,0,yes,,yes,yes,very_few,no,,malnour_less_half,no_too_expensive,shelter_bricks,no,yes_conflict,less_20_hh,very_few,yes,heating_wood,no,yes,no,meds_expensive,no,conflict_cause,no,yes,no,yes,no,yes,unprotected_well,damage_none,almost_all,water_points_amount,yes,yes,burning,poor,verbal_threat assault_no_weapon hinder_move,1,1,0,1,0,0,0,0,0,verbal_threat assault_no_weapon hinder_move forced_work,1,1,0,1,1,0,0,0,0,targeting_women,yes,yes,yes,yes,constrain_service_access psych_wellbeing death_disability,1,0,0,1,1,0,0,yes,,yes,yes,yes,yes,account_more_half,65960413,bab3e40f-3433-4b2e-bcc9-adf6c0d78bd7,2019-08-28T04:57:29,,1419,zabul_4,
2019-08-27T12:45:10.811+04:30,2019-08-27T13:08:34.552+04:30,27/08/2019,3.57931E+14,,4,yes,sector_ag_livestock,zabul,shah_joi,ouk_chei,baran_china,shah_joi_ouk_chei_baran_china,face_to_face,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_active_conflict events_drought,1,0,0,0,1,0,0,yes,displ_few,no,no_answer,activity_ag,yes,,yes_livestock_impact yes_ag_impact,1,1,0,0,0,0,livestock_ill,ag_impact_less_half,yes,no,no,no,,,,,,,,,info_within_comm,connect_few_hrs,account_none,yes,,access_2h,needs_health needs_seeds needs_protection,0,0,1,1,0,0,0,0,1,0,0,0,0,yes,,yes,yes,very_few,no,,malnour_very_few,no_too_expensive,shelter_bricks,no,yes_conflict,less_20_hh,half,yes,heating_wood,no,yes,no,meds_expensive,yes,conflict_cause,yes,no,no,no,no,no,unprotected_well,damage_none,almost_all,water_none,yes,yes,burning,very_poor,verbal_threat assault_no_weapon hinder_move,1,1,0,1,0,0,0,0,0,verbal_threat assault_no_weapon,1,1,0,0,0,0,0,0,0,targeting_women,no,yes,yes,yes,psych_wellbeing death_disability,0,0,0,1,1,0,0,yes,,yes,yes,yes,yes,account_half,65960414,4dbb6327-4c40-4832-b44c-ec36c356f387,2019-08-28T04:57:31,,1420,zabul_4,
2019-08-27T13:17:56.222+04:30,2019-08-27T14:07:54.056+04:30,27/08/2019,3.57931E+14,,4,yes,sector_ag_livestock,zabul,shah_joi,sebandi,sah_bandi,shah_joi_sebandi_sah_bandi,face_to_face,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_active_conflict events_drought,1,0,0,0,1,0,0,no,,no,no,activity_ag,yes,,yes_livestock_impact yes_ag_impact,1,1,0,0,0,0,livestock_died,ag_impact_less_half,no,no,no,no,,,,,,,,,info_within_comm,connect_few_hrs,account_none,yes,,access_half_day,needs_health needs_protection needs_education,0,0,1,0,0,0,0,0,1,1,0,0,0,yes,,no,yes,very_few,yes,very_few,malnour_very_few,no_too_far,shelter_bricks,no,no,,,yes,heating_wood,no,yes,no,meds_access,no,conflict_cause,no,no,no,no,no,no,protected_well,damage_conflict,almost_all,water_points_amount,yes,yes,burning,okay,verbal_threat assault_no_weapon,1,1,0,0,0,0,0,0,0,verbal_threat assault_weapon hinder_move,1,0,1,1,0,0,0,0,0,targeting_women,no,yes,yes,no,,,,,,,,,yes,,yes,yes,yes,yes,account_very_few,65960415,36624829-8b3a-4c2f-89c7-9be28648b1f1,2019-08-28T04:57:34,,1421,zabul_4,
2019-08-27T14:58:13.642+04:30,2019-08-27T15:30:05.581+04:30,27/08/2019,3.57931E+14,,4,yes,sector_ag_livestock,zabul,shah_joi,sebandi,mihran_kalay,shah_joi_sebandi_mihran_kalay,face_to_face,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_active_conflict events_drought,1,0,0,0,1,0,0,no,,no,no,activity_ag,yes,,yes_livestock_impact yes_ag_impact,1,1,0,0,0,0,livestock_died,ag_impact_less_half,yes,no,no,no,,,,,,,,,info_within_comm,connect_few_days,account_none,yes,,access_half_day,needs_health needs_protection needs_education,0,0,1,0,0,0,0,0,1,1,0,0,0,yes,,yes,yes,very_few,no,,malnour_less_half,no_too_expensive,shelter_bricks,no,no,,,no,heating_wood,no,yes,no,meds_expensive,no,disease_cause,yes,no,no,no,no,no,unprotected_well,damage_none,almost_all,water_none,yes,yes,burning,okay,verbal_threat hinder_move,1,0,0,1,0,0,0,0,0,verbal_threat assault_no_weapon hinder_move,1,1,0,1,0,0,0,0,0,targeting_women,no,yes,yes,yes,psych_wellbeing death_disability,0,0,0,1,1,0,0,yes,,yes,yes,yes,yes,account_half,65960416,2e26a19d-f699-4d72-919c-a38f45bfeaca,2019-08-28T04:57:38,,1422,zabul_4,
2019-08-27T20:05:12.428+04:30,2019-08-27T20:35:20.410+04:30,27/08/2019,3.57931E+14,,4,yes,sector_village_admin,zabul,shah_joi,sebandi,amak,shah_joi_sebandi_amak,face_to_face,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_active_conflict events_drought,1,0,0,0,1,0,0,yes,displ_few,no,no,activity_ag,yes,,yes_livestock_impact yes_ag_impact,1,1,0,0,0,0,livestock_died,ag_impact_less_half,yes,no,no,no,,,,,,,,,info_within_comm,connect_few_days,account_none,yes,,access_half_day,needs_health needs_protection needs_education,0,0,1,0,0,0,0,0,1,1,0,0,0,yes,,yes,yes,very_few,no,,malnour_less_half,no_too_far,shelter_bricks,no,no,,,no,heating_wood,no,yes,no,meds_expensive,no,conflict_cause,yes,no,no,no,no,no,unprotected_well,damage_none,almost_all,water_none,no,yes,burning,okay,verbal_threat assault_no_weapon assault_weapon hinder_move forced_work,1,1,1,1,1,0,0,0,0,assault_no_weapon,0,1,0,0,0,0,0,0,0,targeting_women,no,yes,yes,no,,,,,,,,,yes,,yes,yes,yes,yes,account_very_few,65960418,dfb21571-3bb1-4141-a242-3ea076d61379,2019-08-28T04:57:40,,1423,zabul_4,
2019-08-28T08:31:17.953+04:30,2019-08-28T08:58:46.262+04:30,28/08/2019,3.57931E+14,,4,yes,sector_village_admin,zabul,shah_joi,sezy,jafar_sufla,shah_joi_sezy_jafar_sufla,face_to_face,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_active_conflict events_drought,1,0,0,0,1,0,0,yes,displ_few,no,no,activity_ag,yes,,yes_livestock_impact yes_ag_impact,1,1,0,0,0,0,livestock_died,ag_impact_less_half,yes,no,no,no,,,,,,,,,info_within_comm,connect_never,account_none,yes,,access_half_day,needs_health needs_protection needs_education,0,0,1,0,0,0,0,0,1,1,0,0,0,yes,,yes,no,,no,,malnour_less_half,no_too_far,shelter_bricks,no,yes_disaster,less_20_hh,almost_all,no,heating_wood,no,yes,no,meds_not_available,no,disease_cause,no,no,no,no,no,no,sfc_water,damage_none,almost_all,water_none,no,yes,burning,okay,verbal_threat assault_weapon hinder_move,1,0,1,1,0,0,0,0,0,verbal_threat assault_no_weapon,1,1,0,0,0,0,0,0,0,none,no,no,no,no,,,,,,,,,yes,,yes,yes,yes,yes,account_very_few,65960419,15e60b64-1799-4040-8b8e-c5a443bd560d,2019-08-28T04:57:44,,1424,zabul_4,
2019-08-28T08:59:13.865+04:30,2019-08-28T09:27:12.653+04:30,28/08/2019,3.57931E+14,,4,yes,sector_ag_livestock,zabul,shah_joi,sezy,sazia,shah_joi_sezy_sazia,face_to_face,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_active_conflict events_drought,1,0,0,0,1,0,0,yes,displ_few,no,no,activity_ag,yes,,yes_livestock_impact yes_ag_impact,1,1,0,0,0,0,livestock_died,ag_impact_less_half,yes,no,no,no,,,,,,,,,info_within_comm,connect_few_days,account_none,yes,,access_half_day,needs_health needs_seeds needs_education,0,0,1,1,0,0,0,0,0,1,0,0,0,yes,,yes,yes,half,no_answer,,malnour_less_half,no_too_expensive,shelter_bricks,no,no,,,yes,heating_wood,no,yes,no,meds_expensive,no,disease_cause,yes,no,yes,no,no,no,protected_well,damage_disaster,almost_all,water_not_functioning,yes,yes,burning,okay,verbal_threat assault_no_weapon hinder_move,1,1,0,1,0,0,0,0,0,verbal_threat assault_no_weapon,1,1,0,0,0,0,0,0,0,targeting_women,no,no,yes,no,,,,,,,,,yes,,yes,yes,yes,yes,account_very_few,65960420,306be059-f030-4871-a6e5-0a7eef7353a7,2019-08-28T04:57:47,,1425,zabul_4,
2019-08-25T04:34:13.218+04:30,2019-08-25T05:12:35.838+04:30,25/08/2019,3.51753E+14,,11,yes,sector_official_employement,helmand,nawzad,bar_nowzad,meyan_jowi,nawzad_bar_nowzad_meyan_jowi,face_to_face,yes,,,,events_none,0,0,0,0,0,1,0,events_none,0,0,0,0,0,1,0,,,no,no,activity_ag,yes,,,,,,0,,,,,no,no,no,yes,assistance_food,1,0,0,0,0,0,0,info_within_comm,connect_never,account_none,yes,,access_more_day,needs_food needs_health needs_education,0,1,1,0,0,0,0,0,0,1,0,0,0,yes,,yes,no,,no,,malnour_less_half,no_not_accessible,shelter_bricks,no,,,,no,heating_wood,yes,yes,,meds_expensive,no,natural_cause,no,no,yes,no,no,,sfc_water,,almost_all,water_none,yes,yes,street_open_space,okay,verbal_threat hinder_move,1,0,0,1,0,0,0,0,0,none,0,0,0,0,0,0,0,1,0,none,no,no,yes,yes,psych_wellbeing,0,0,0,1,0,0,0,,,yes,yes,no,no,account_very_few,66026012,cb2ded34-7b8f-4202-918e-ca71a3caafe9,2019-08-28T14:26:11,,868,helmand_11,
2019-08-25T04:05:01.620+04:30,2019-08-25T04:33:48.660+04:30,25/08/2019,3.51753E+14,,11,yes,sector_village_admin,helmand,nawzad,gharghi,usman_kalay,nawzad_gharghi_usman_kalay,face_to_face,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_active_conflict events_drought,1,0,0,0,1,0,0,no,,no,no,activity_ag,yes,,yes_ag_impact,0,1,0,0,0,0,,ag_impact_less_half,no,no,no,no,,,,,,,,,info_within_comm,connect_never,account_none,yes,,access_2h,needs_food needs_health needs_water,0,1,1,0,0,1,0,0,0,0,0,0,0,no,hunger_bad,no,yes,very_few,no_answer,,malnour_less_half,no_too_far,shelter_bricks,no,no,,,no,heating_wood,no,yes,no,meds_expensive,no,conflict_cause,no_answer,no,no,no,no,no,pump_private,damage_disaster,half,water_not_functioning,yes,yes,street_open_space,very_poor,verbal_threat hinder_move,1,0,0,1,0,0,0,0,0,verbal_threat hinder_move,1,0,0,1,0,0,0,0,0,none,no,no,no,yes,livelihood_income psych_wellbeing death_disability,0,0,1,1,1,0,0,yes,,yes,yes,no,yes,account_very_few,66026004,d7c85ea3-770c-4929-8fb6-edf386726b18,2019-08-28T14:26:08,,869,helmand_11,
2019-08-25T03:21:10.986+04:30,2019-08-25T03:56:03.883+04:30,25/08/2019,3.51753E+14,,11,yes,sector_other,helmand,nawzad,gharghi,jalaludin,nawzad_gharghi_jalaludin,face_to_face,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_active_conflict events_drought,1,0,0,0,1,0,0,no,,no,no,activity_ag,yes,,yes_ag_impact,0,1,0,0,0,0,,ag_impact_less_half,yes,no,no_answer,no,,,,,,,,,info_within_comm,connect_never,account_none,yes,,access_2h,needs_food needs_health needs_water,0,1,1,0,0,1,0,0,0,0,0,0,0,no,hunger_bad,no,yes,very_few,yes,very_few,malnour_more_half,no_too_far,shelter_bricks,no,yes_conflict,less_20_hh,very_few,no,heating_wood,no,yes,no,meds_expensive,no,conflict_cause,no,no,no,no,no,no,pump_private,damage_disaster,very_few,water_not_functioning,yes,yes,street_open_space,very_poor,verbal_threat hinder_move forced_detained,1,0,0,1,0,1,0,0,0,verbal_threat assault_no_weapon hinder_move,1,1,0,1,0,0,0,0,0,none,no,no,no,yes,constrain_service_access psych_wellbeing death_disability,1,0,0,1,1,0,0,yes,,yes,yes,no,yes,account_very_few,66025996,c0378c2b-9b22-4432-b188-7827eb734246,2019-08-28T14:26:04,,870,helmand_11,
2000-01-02T07:56:46.399+04:30,2000-01-03T01:27:23.798+04:30,02/01/2000,3.58059E+14,,3,yes,sector_ag_livestock,uruzgan,khas_uruzgan,sangar,kala_tak,khas_uruzgan_sangar_kala_tak,face_to_face,yes,,,,events_drought,0,0,0,0,1,0,0,events_drought,0,0,0,0,1,0,0,no,,no,no,activity_ag,yes,,yes_ag_impact yes_income_impact,0,1,1,0,0,0,,ag_impact_half,yes,yes,yes,no,,,,,,,,,info_within_comm,connect_never,account_very_few,yes,,access_half_day,needs_food needs_seeds needs_water,0,1,0,1,0,1,0,0,0,0,0,0,0,yes,,no,yes,half,yes,half,malnour_less_half,yes,shelter_bricks,no,no,,,no,heating_wood,no,yes,no,meds_access,yes,natural_cause,no,no,no,no,no,no,unprotected_well,damage_none,very_few,water_not_functioning,yes,yes,burning,very_good,none,0,0,0,0,0,0,0,1,0,none,0,0,0,0,0,0,0,1,0,none,yes,yes,no,no,,,,,,,,,,,no,no,no,yes,account_half,65960999,f6c237ae-694b-47ae-a710-2a734cf1901e,2019-08-28T05:09:35,,1430,uruzgan_3,
